#X         PSI_SQUARED
-1.68236   0.280788  
-0.103673  2.90172   
-1.29827   0.758616  
0.307179   2.50991   
-0.270089  2.68204   
-0.338027  2.67788   
-0.0331277 2.97441   
0.423602   2.42507   
-0.953419  1.41722   
0.281134   2.38234   
-0.588163  2.41814   
0.426011   2.50837   
-0.0429686 2.68648   
1.02905    1.48592   
0.100837   2.03778   
-0.444253  2.10493   
0.112457   2.17633   
-0.743737  1.63745   
-0.0222652 2.38161   
-0.419665  2.26278   
-0.347742  2.35415   
0.715306   2.08877   
-0.720771  1.95273   
-0.508795  2.46594   
0.233789   2.79269   
-1.27666   0.869806  
-0.474463  2.4476    
-0.551847  2.28056   
1.57841    0.462859  
-1.57218   0.572332  
-0.795847  1.95088   
0.724648   2.03562   
0.643128   1.96167   
-1.01071   1.16503   
-0.667972  1.76637   
-0.94679   1.27286   
-1.80168   0.157736  
-0.291627  2.75518   
-0.216881  2.74554   
-0.979403  1.33389   
-0.835978  1.84285   
-0.574994  2.39376   
-0.204749  3.22692   
-0.0714173 3.03708   
0.408605   2.8095    
0.0315276  3.00393   
0.924811   1.49722   
-1.26656   1.05055   
-0.0858059 2.12416   
0.406656   1.53969   
0.640611   1.29135   
0.638467   1.33644   
-0.128412  1.74868   
-1.55918   0.651648  
0.681341   1.96973   
-1.17417   1.36584   
-0.617466  2.10041   
-0.726284  1.98081   
-1.14596   1.31098   
-0.6593    2.38692   
-0.261248  3.18196   
-1.17454   1.60274   
-0.0736483 3.00634   
-0.48279   3.13413   
0.721227   2.82238   
-1.13373   2.10766   
-0.233248  3.67656   
0.0403279  3.86891   
-0.473399  3.48309   
2.02869    0.512621  
-1.01698   2.37152   
0.273353   3.63376   
1.06858    2.21168   
1.59779    1.10408   
-1.81321   0.623791  
0.843979   2.78978   
0.792593   2.84016   
-0.606065  3.19352   
0.00108168 3.89905   
-0.88611   2.39399   
1.39811    1.2754    
0.229463   3.885     
0.0174396  3.95898   
-0.360731  3.64052   
0.179662   3.8849    
-1.1595    1.62787   
-1.05674   1.68148   
-1.198     1.29736   
-0.785984  2.21741   
0.0268884  3.77919   
-0.436132  3.11796   
-0.102275  3.49947   
-0.35025   3.05227   
-0.406278  2.56489   
-0.465019  2.44877   
-0.0278723 3.21766   
0.350558   2.67023   
-0.675042  2.1195    
0.423061   2.76432   
-0.444475  2.93046   
1.57149    0.555079  
0.111399   3.33508   
1.6714     0.237748  
0.446856   2.75502   
-0.602701  2.40338   
-0.134371  3.29659   
-0.390957  2.91512   
0.438009   2.83998   
-0.565792  2.4308    
-0.231854  3.15967   
-0.828898  1.76249   
0.860541   1.66196   
-0.376755  2.92713   
0.594256   2.18211   
0.644707   2.082     
-0.782997  1.56981   
-0.129015  3.33345   
0.472316   2.58574   
0.064907   3.56772   
-1.01229   0.553713  
1.05543    0.642034  
0.888178   1.04081   
0.844853   1.21319   
0.744958   1.69072   
-0.265968  3.32428   
-0.204984  3.40476   
-0.319305  3.20349   
-1.67291   0.280443  
0.197045   3.73876   
-0.217573  3.69375   
0.54656    2.77501   
-0.100907  3.92411   
0.487774   2.83113   
0.631265   2.12484   
-1.09167   0.891362  
-1.03145   1.12132   
-0.5156    2.87373   
0.640696   2.22703   
-0.668817  2.25268   
0.816212   1.9464    
-0.557247  2.64333   
0.641211   2.53618   
0.53223    3.00998   
0.331563   3.58435   
0.0798433  3.87359   
0.966792   1.57259   
0.0915562  3.74596   
0.462612   3.02925   
-0.306731  3.32475   
0.443397   3.18608   
0.701581   2.54164   
-0.562393  2.95703   
-0.26435   3.71455   
-1.35416   1.09552   
-0.760367  2.58855   
0.033014   3.99022   
-0.690703  2.84702   
-0.453809  3.35241   
0.523904   3.23449   
1.33736    0.961618  
-0.416797  3.49258   
0.712001   2.78201   
0.985167   1.96076   
0.0788004  3.97809   
0.165659   3.89054   
-0.372324  3.58449   
-0.309946  3.74575   
0.268377   3.82215   
0.423811   3.51302   
0.325256   3.68906   
1.33876    0.841147  
0.388168   3.55279   
-0.141054  3.92494   
-0.466971  3.14475   
-0.029591  3.90115   
-0.388014  3.18837   
-0.178741  3.81886   
0.060551   3.83219   
-0.499536  2.50144   
-0.1783    3.67796   
-0.325164  3.28724   
0.690351   1.66529   
-0.0180657 3.55972   
0.405562   2.71291   
-0.0929298 3.74836   
0.194688   3.35282   
0.0332496  3.58558   
0.562563   1.42164   
0.0446485  2.99379   
1.11336    0.0829205 
0.0810082  3.10808   
-0.0674693 2.213     
-0.895194  0.418063  
0.629685   0.988663  
-0.340508  1.48663   
0.371884   1.19442   
0.231111   0.980155  
0.448776   1.0436    
0.103329   1.29946   
-0.940957  0.298901  
-0.286213  1.4677    
0.581454   1.29221   
-1.28189   0.117509  
-0.748243  1.01546   
0.276393   1.14772   
-0.0859069 0.931586  
-0.00812841 1.56581   
1.00572    1.00646   
0.817754   1.33492   
-1.03412   1.0585    
0.686065   1.54816   
0.239067   1.71671   
0.790457   1.17419   
0.0161265  1.11364   
-0.382735  1.24724   
1.31492    0.710486  
-1.10125   1.06454   
-0.608556  1.63071   
-1.03788   1.17189   
0.339191   1.74193   
-1.14501   1.03018   
0.772605   1.63477   
0.664313   1.95906   
0.49339    2.38492   
0.601917   2.28945   
1.15649    1.23451   
-0.101627  2.71998   
0.697867   1.9268    
1.12903    1.17694   
-0.341074  2.28507   
0.800083   1.70697   
-3.0188    0.0171182 
-0.206101  2.70836   
-0.09279   2.65983   
1.2039     1.17732   
-0.950935  1.62769   
0.428775   2.51123   
0.0211078  2.98177   
-1.23366   1.34103   
-0.0841012 2.47066   
-0.843916  1.64859   
1.05942    1.50394   
-0.502999  2.26745   
-1.88187   0.50559   
-0.945214  1.50103   
1.15164    1.17809   
-1.78956   0.418282  
-1.13438   1.17695   
-1.39743   0.940632  
-0.527983  1.08953   
-0.10473   1.04285   
1.92927    0.439303  
-1.5049    0.846445  
0.693289   1.24788   
0.250631   1.16665   
1.82547    0.436398  
-1.88513   0.413235  
-1.29335   1.00768   
1.92802    0.470364  
-0.194171  0.914455  
0.852748   1.20752   
0.632059   1.20307   
-0.220076  1.42748   
-0.848174  1.2731    
-1.02018   1.17467   
-1.60816   0.683937  
-0.889234  1.11536   
0.531144   0.804036  
0.92677    1.02723   
1.35221    0.867373  
-1.5142    0.682218  
-0.434514  0.998341  
0.251474   1.06154   
-1.65526   0.668421  
0.0175076  1.28265   
0.00494768 1.65257   
-0.92542   1.4932    
0.776838   1.50128   
0.903073   1.40974   
-2.2551    0.266394  
-0.539265  0.982636  
-1.44608   0.847675  
-0.79097   0.926136  
-0.681185  0.732229  
-1.35022   0.85714   
2.16903    0.086255  
2.04852    0.231266  
-0.591052  0.714809  
-0.467562  0.701892  
-0.272492  0.412564  
1.61174    0.691587  
0.43514    0.43554   
-0.62951   0.485336  
0.950636   0.800612  
-1.09317   0.969921  
-1.09691   0.998669  
-0.989573  0.925129  
1.30324    0.897641  
-1.55607   0.631409  
1.04477    1.00227   
-1.71716   0.327912  
-1.08647   0.999515  
-1.50481   0.593863  
0.142832   0.574498  
0.611275   0.936484  
-1.76493   0.113484  
1.26114    0.79191   
-1.10901   0.921897  
-0.98774   0.982215  
-1.18087   0.826111  
-0.306668  0.172412  
1.2785     0.614456  
1.71104    0.088075  
0.640964   0.944836  
0.765592   0.897122  
0.328941   0.121906  
0.695749   0.817627  
-0.205226  0.412581  
-0.805096  0.89865   
0.880777   0.924586  
-0.664003  0.51842   
-0.838671  0.82568   
1.27882    0.597152  
-0.856579  0.663994  
1.23605    0.999208  
2.01747    0.0405612 
0.743247   0.457838  
-1.4662    0.554236  
-1.26328   0.717348  
-0.970891  0.998668  
1.35388    0.638364  
-1.05319   0.997389  
1.85324    0.142193  
0.600273   0.662656  
1.47589    0.460019  
0.278321   0.325552  
-0.565961  0.505393  
1.18045    0.905982  
-1.17778   0.717707  
-1.15452   0.846585  
0.964216   0.999394  
1.41332    0.509486  
0.534338   0.596593  
-0.984562  1.00047   
0.558112   0.69556   
-1.1787    0.86813   
-1.16713   0.83829   
1.87261    0.0282805 
-0.951687  1.00067   
-0.952306  0.986615  
1.28565    0.478843  
1.22673    0.669629  
-0.0270045 0.342194  
-0.803969  1.05487   
0.889549   1.00686   
1.13659    0.643084  
1.19548    0.724201  
0.843561   0.993351  
-0.725944  0.927915  
-0.47877   0.521586  
-0.45947   0.471472  
0.835318   0.960967  
0.785793   0.986761  
-0.350558  0.360689  
-0.361537  0.278677  
0.544808   0.832547  
-0.126117  0.477356  
-0.608521  0.883779  
0.174011   0.265304  
1.2624     0.665737  
0.754427   0.762522  
-0.679886  0.558073  
-1.2418    0.791629  
-1.1472    0.820656  
-1.12918   0.879196  
0.739834   0.685296  
-0.822921  0.959579  
-0.937615  0.896682  
-0.739357  1.00387   
0.907863   0.875877  
0.385676   0.108412  
0.272068   0.273752  
0.631528   0.920295  
-0.61752   0.773847  
-0.792971  0.969908  
0.688741   1.0445    
0.620721   0.95984   
-0.639307  1.08306   
-0.19047   1.14631   
-0.158291  1.33196   
0.574784   1.53984   
-0.485488  1.53342   
-1.43214   0.552538  
-0.839192  1.28594   
-0.214242  2.05178   
-0.549802  1.69149   
-1.09897   1.00732   
-0.508324  2.05719   
-0.503127  2.20453   
0.627502   2.11829   
-0.332325  2.64262   
0.204658   2.4964    
1.10597    1.4953    
-0.234214  1.98062   
1.83106    0.601811  
1.47268    0.837458  
0.696173   1.63447   
-0.486817  1.96543   
-0.799105  1.59232   
-1.49306   0.56563   
-0.653283  1.78921   
0.306897   1.75878   
-0.0218551 1.63203   
-0.732829  1.40097   
-0.65167   1.56966   
-0.647126  1.75185   
-0.0261428 2.21224   
-0.767198  1.66578   
-0.747081  1.77785   
1.92374    0.172936  
-0.433736  1.46207   
-1.13419   1.02025   
0.574686   1.29974   
-1.16315   1.04346   
-0.881052  1.23963   
1.39083    0.563503  
0.417289   1.37281   
0.814617   1.24825   
-1.47409   0.378964  
-1.16776   0.584384  
1.07371    0.658797  
1.27245    0.348922  
0.892153   0.839287  
-0.443224  1.07167   
0.705227   0.973764  
-0.896948  0.667887  
-0.0993421 0.518398  
-0.634064  0.856671  
-0.145308  0.215036  
-0.481759  1.14392   
-0.0391931 1.83478   
-0.235142  2.1181    
0.469677   1.20463   
-0.511547  1.33136   
0.555902   1.42363   
-0.314755  2.15088   
0.352037   1.71955   
-0.214189  2.0474    
-0.21728   2.09329   
0.125721   3.09882   
-0.68647   1.19326   
0.0185487  3.53327   
-0.644613  1.79498   
-0.0515084 3.8524    
-1.09411   0.867874  
0.488144   3.01617   
-1.02423   1.5758    
0.233724   3.78258   
-1.02048   1.92309   
-1.00191   1.8062    
1.61438    0.486872  
0.0929379  3.96854   
-0.13135   3.91823   
-0.962196  1.17939   
-0.702082  2.3234    
-1.06632   1.3907    
1.09487    1.43892   
0.0958657  3.88491   
-0.0265112 3.87307   
-0.231353  3.72189   
0.513098   3.14605   
-0.311791  3.38032   
0.0181335  3.48664   
1.12933    1.21249   
-0.705072  2.17078   
0.313932   3.0092    
-1.2226    1.1427    
0.218874   3.21977   
0.69362    2.22324   
-0.137865  3.08871   
0.617319   2.30026   
0.625721   2.27802   
0.894193   1.907     
-1.33253   1.14569   
1.29033    1.44251   
-0.668514  2.65324   
1.63902    0.681073  
-0.112701  3.69479   
0.171187   3.66841   
-0.419952  3.39108   
0.0830323  3.76567   
0.177152   3.65934   
-1.18682   1.67137   
0.481011   3.21156   
1.46072    1.31728   
0.708782   2.84634   
-0.130802  3.60031   
-0.380567  3.48451   
1.25012    1.95622   
0.143088   3.74299   
0.554631   3.24258   
-1.46811   1.61853   
-0.551065  3.4814    
0.533784   3.48089   
-1.06135   2.48817   
0.192098   3.85045   
0.268443   3.74513   
0.217278   3.80631   
0.457267   3.56533   
-1.81777   0.736771  
-1.53278   1.323     
1.27283    1.71514   
-0.118273  3.7635    
-0.513633  3.33826   
-0.144931  3.71645   
-1.17112   1.90048   
1.02726    2.08191   
0.0467244  3.66414   
0.665042   2.97991   
1.48569    1.48582   
-0.510548  3.23142   
-0.641705  3.14112   
0.347387   3.47452   
-0.361809  3.52561   
0.817963   2.9377    
0.331208   3.65694   
-0.940884  2.76689   
-0.936212  2.86413   
0.0801233  3.86589   
-2.34074   0.69062   
1.38657    2.08752   
-0.188774  3.8048    
-1.93846   0.99532   
0.980193   2.67466   
-0.892142  2.88349   
1.33214    1.94138   
0.581345   3.50215   
0.990307   2.84774   
-0.704456  3.35875   
1.70412    1.29258   
2.774      0.276231  
-0.14791   3.90231   
-1.13726   2.47881   
0.168155   3.82946   
-0.536559  3.44955   
-0.209192  3.73975   
-0.542415  3.47297   
0.0259221  3.82524   
-0.370363  3.69026   
1.31573    2.08382   
-0.0570167 3.78498   
-0.689908  3.20481   
2.02272    0.870485  
1.21829    2.14305   
-0.956257  2.70428   
-1.87732   1.08858   
0.631609   3.25383   
-1.17065   2.34201   
0.533935   3.42544   
1.13513    2.23391   
0.284134   3.72566   
0.294561   3.7453    
1.14585    2.24007   
-0.630792  3.12733   
-1.0329    2.3472    
0.224366   3.59002   
-0.117688  3.76236   
1.21859    2.16195   
0.83345    2.95528   
-0.672453  3.24126   
0.179198   3.83066   
0.662012   3.33949   
-0.378334  3.71026   
0.60757    3.39287   
-1.08073   2.38061   
0.366574   3.57601   
0.963632   2.61893   
0.910314   2.77955   
-1.81709   1.13426   
0.684979   3.06422   
2.02441    0.802065  
1.25241    2.03324   
-1.11138   2.32555   
2.71608    0.311489  
-0.44467   3.40254   
-0.636709  3.18796   
-0.767804  3.09689   
1.42802    1.73463   
1.22348    2.25146   
2.8701     0.184777  
0.733859   3.10952   
0.0798776  3.70416   
0.508008   3.41634   
-0.843512  2.79973   
1.76424    0.808442  
-1.09833   2.23458   
0.416875   3.54245   
1.30194    1.71829   
0.0371378  3.7655    
-1.81298   0.657812  
-0.644484  2.82202   
-0.754752  2.70594   
0.00572192 3.52513   
-1.34752   1.4138    
-0.0390806 3.78023   
0.756819   2.75218   
0.261754   3.68312   
0.284847   3.64186   
-1.48745   0.839637  
-0.439023  3.41674   
0.625991   3.05042   
0.130012   3.9294    
-0.955174  2.15215   
-0.218573  3.7631    
-0.195787  3.85277   
0.717508   2.94957   
0.700719   3.09613   
0.221847   3.86192   
0.774035   3.09313   
0.101464   3.90207   
-2.05549   0.747505  
0.22148    3.86579   
2.88435    0.16523   
0.280484   3.81837   
-1.14367   2.50726   
-1.49542   1.96093   
-0.157386  3.88332   
-0.457651  3.64476   
0.350763   3.8039    
0.159682   3.92028   
-1.64969   1.7143    
0.523503   3.62139   
0.331981   3.84076   
0.18945    3.93688   
0.802163   3.19009   
0.0474572  3.99646   
1.7702     1.19      
-0.497388  3.59679   
0.0932792  3.96417   
-0.427858  3.69165   
0.151478   3.93629   
-0.0700411 3.92714   
0.142349   3.89718   
2.07318    0.724711  
0.0338444  3.99023   
0.252069   3.89737   
-0.0866022 3.96348   
0.766208   3.12284   
-0.91944   2.85145   
-2.3594    0.464484  
1.83896    0.963245  
-1.02726   2.53304   
-0.370162  3.75729   
0.177509   3.93094   
-0.0366404 3.94909   
1.47068    1.1646    
0.771739   2.83356   
0.664275   3.11765   
0.511563   3.50435   
-0.609468  3.30032   
-0.927914  2.53626   
0.0043253  3.9232    
-0.395539  3.60926   
-0.386794  3.66324   
0.272251   3.84592   
0.447203   3.64188   
-1.54033   1.22173   
-1.45796   1.49896   
-0.0667582 3.98992   
0.773926   3.18931   
-1.3315    2.01895   
1.37365    2.07244   
-2.64967   0.301822  
-1.45618   1.88632   
0.128963   3.97545   
-1.79963   1.24108   
-1.97002   0.932972  
0.608566   3.38485   
1.05857    2.62065   
-0.848384  2.94848   
-0.867185  2.95966   
0.0228922  3.98379   
0.117132   3.9656    
1.52792    1.53364   
-1.1159    2.2913    
-0.225731  3.89863   
-0.532496  3.53805   
-0.400407  3.73269   
-1.88917   1.06428   
-1.96227   0.863356  
0.671942   3.33314   
0.356495   3.77626   
0.0321488  3.99634   
-0.580311  3.38342   
-0.605582  3.24301   
-0.769755  2.79334   
0.558933   3.33178   
0.00199474 3.97521   
-0.102206  3.97816   
0.542799   3.41681   
-1.46384   1.45715   
2.54846    0.191044  
0.439192   3.60377   
0.930963   2.50051   
0.0584845  3.99166   
-0.429692  3.59076   
-0.680116  3.00884   
1.02447    2.00985   
0.185055   3.90133   
-0.316807  3.73876   
0.876015   2.30782   
-0.923688  2.11596   
-1.11365   1.74843   
-0.0323437 3.88456   
0.692873   2.86461   
0.212807   3.88204   
-1.07258   1.75398   
0.830839   2.18914   
-0.19708   3.81526   
-0.902669  1.77016   
-0.635627  2.81231   
-0.729214  2.62882   
-1.00875   1.52313   
-0.769358  2.20747   
-1.27102   1.00136   
-0.343852  3.52152   
0.171067   3.85057   
-0.550926  2.71287   
0.306128   3.5783    
-0.0469079 3.989     
-0.205709  3.75947   
0.512638   2.95707   
-0.297403  3.63041   
0.0897318  3.9632    
1.18555    0.775515  
0.277375   3.63407   
0.410629   3.02886   
0.243261   3.52647   
-0.945517  1.00535   
0.637724   1.74412   
0.39842    2.59317   
0.364224   2.68793   
-0.314669  3.11367   
0.134585   3.76877   
0.0565161  3.9558    
-0.239654  3.47906   
0.611747   1.48413   
0.180145   3.20324   
0.231059   3.00087   
0.847488   0.601078  
0.207143   3.11107   
-1.30552   0.0415948 
0.290311   2.59709   
0.330483   2.48089   
0.0763123  3.42767   
0.568646   1.70759   
0.395381   2.34828   
-0.282308  3.15624   
-0.167403  3.56741   
0.660738   1.35311   
-0.250225  3.45886   
0.555267   2.34431   
0.0081471  3.78817   
-0.277808  3.27128   
0.475216   2.35434   
-0.750196  1.50097   
-0.00825812 3.80039   
-0.451303  2.78364   
0.227306   3.68152   
-0.848129  1.46464   
0.383304   3.16485   
-0.640115  2.17482   
-1.01928   0.960047  
0.0159806  3.89794   
-0.326544  3.05975   
0.0429006  3.72157   
0.170355   3.75754   
0.771787   1.39151   
-0.971642  0.673895  
0.00900096 3.65842   
0.521791   2.00098   
0.567913   2.08485   
0.371432   2.79636   
-0.420757  2.58892   
0.0214251  3.97129   
0.236541   3.63895   
0.739258   1.63024   
-0.568906  2.51932   
-0.379815  3.04552   
0.372818   3.05985   
0.55985    1.90443   
-0.238473  3.01511   
-0.0160532 3.56659   
-0.908531  0.511073  
-0.130262  3.38837   
0.704905   1.22178   
-0.0728199 3.82233   
-0.564802  1.98388   
0.622983   1.70046   
-1.08248   0.308389  
0.254597   3.51896   
-0.221544  3.49132   
0.386054   2.92442   
-0.241384  3.58534   
-0.275882  3.51361   
0.502165   2.85531   
-0.949149  0.9978    
0.536522   2.30212   
0.68988    1.41125   
-0.309151  3.13743   
0.548083   1.95655   
-0.186158  3.3503    
0.148368   3.53825   
0.744077   1.166     
-0.147531  2.90738   
0.661256   1.16029   
0.331593   2.22336   
-0.0306743 2.67353   
0.558533   0.704935  
0.193776   2.21361   
0.230854   2.09664   
-0.171041  2.37283   
0.154469   2.34354   
0.289897   2.26077   
-0.0544122 2.9334    
0.210462   2.79528   
0.527184   1.38351   
-0.547603  1.32182   
0.0910631  2.55284   
-0.636423  1.04835   
0.558456   1.32018   
0.534371   1.19929   
-0.352387  0.858932  
-0.632664  1.02237   
0.824041   0.721849  
0.25963    0.917039  
-0.210395  1.06591   
0.263308   1.00854   
-0.609943  1.11226   
