#ENERGY    ERROR     
-0.442362  0.00233653
-0.442302  0.00233528
-0.442226  0.00233449
-0.44223   0.00233247
-0.442154  0.00233169
-0.442108  0.00233011
-0.442086  0.00232819
-0.44206   0.00232632
-0.4421    0.00232465
-0.442054  0.00232309
-0.442066  0.00232111
-0.442135  0.00232013
-0.442137  0.00231813
-0.442162  0.00231627
-0.442055  0.00231676
-0.442096  0.00231515
-0.442087  0.00231318
-0.442036  0.00231174
-0.442106  0.00231081
-0.442005  0.00231106
-0.442037  0.0023093 
-0.441993  0.00230776
-0.442027  0.00230603
-0.44193   0.00230607
-0.441963  0.00230434
-0.441966  0.00230237
-0.441995  0.0023006 
-0.441976  0.00229872
-0.44198   0.00229677
-0.441904  0.00229609
-0.441877  0.0022943 
-0.441931  0.002293  
-0.441908  0.00229117
-0.441853  0.00228988
-0.441858  0.00228794
-0.441864  0.00228602
-0.441899  0.00228436
-0.441866  0.00228267
-0.441928  0.00228157
-0.441897  0.00227986
-0.441889  0.00227796
-0.44191   0.00227614
-0.441973  0.0022751 
-0.441958  0.00227323
-0.441977  0.0022714 
-0.441965  0.00226952
-0.441983  0.00226769
-0.441987  0.00226579
-0.441997  0.00226392
-0.442066  0.00226309
-0.442068  0.0022612 
-0.442137  0.00226038
-0.442128  0.00225851
-0.441706  0.00229562
-0.441746  0.00229405
-0.441826  0.00229356
-0.441775  0.00229223
-0.441786  0.00229036
-0.441815  0.00228864
-0.441878  0.00228763
-0.441927  0.00228625
-0.441925  0.00228436
-0.441952  0.00228264
-0.441943  0.00228077
-0.441987  0.00227932
-0.441994  0.00227745
-0.441926  0.00227659
-0.442012  0.00227632
-0.441935  0.00227576
-0.441973  0.00227421
-0.442034  0.00227317
-0.442041  0.00227131
-0.442102  0.00227029
-0.442141  0.00226875
-0.442195  0.00226754
-0.442172  0.0022658 
-0.44213   0.00226434
-0.442153  0.0022626 
-0.442065  0.00226248
-0.442082  0.0022607 
-0.442186  0.00226127
-0.442131  0.00226009
-0.442078  0.00225887
-0.442104  0.00225718
-0.442129  0.00225548
-0.442039  0.00225543
-0.442055  0.00225366
-0.442129  0.00225306
-0.442158  0.00225142
-0.442182  0.00224972
-0.442139  0.00224831
-0.442125  0.00224654
-0.442136  0.00224475
-0.44217   0.0022432 
-0.442156  0.00224144
-0.442095  0.00224045
-0.442152  0.00223938
-0.442173  0.00223767
-0.442186  0.00223592
-0.442094  0.002236  
-0.441929  0.00224035
-0.441972  0.00223896
-0.441991  0.00223725
-0.441954  0.00223576
-0.441898  0.00223469
-0.441908  0.00223293
-0.441934  0.0022313 
-0.44192   0.00222956
-0.442001  0.00222927
-0.442025  0.00222762
-0.442067  0.00222625
-0.441989  0.00222586
-0.442009  0.00222418
-0.442021  0.00222245
-0.442037  0.00222074
-0.442071  0.00221926
-0.442093  0.0022176 
-0.442055  0.00221617
-0.442087  0.00221464
-0.442067  0.00221298
-0.442058  0.00221125
-0.442038  0.0022096 
-0.441987  0.00220846
-0.442019  0.00220696
-0.441993  0.00220537
-0.441836  0.00220927
-0.441861  0.00220768
-0.441894  0.0022062 
-0.441856  0.0022048 
-0.44184   0.00220313
-0.441869  0.00220159
-0.4419    0.00220009
-0.441874  0.00219852
-0.44191   0.00219709
-0.441902  0.00219539
-0.441866  0.00219397
-0.44189   0.00219239
-0.441792  0.00219287
-0.441798  0.00219118
-0.441817  0.00218955
-0.441821  0.00218786
-0.441857  0.00218646
-0.441883  0.00218492
-0.441928  0.00218368
-0.441996  0.00218305
-0.441935  0.00218221
-0.441994  0.00218132
-0.441852  0.00218427
-0.441855  0.00218259
-0.441802  0.00218154
-0.441912  0.00218263
-0.441871  0.00218134
-0.441966  0.00218172
-0.441928  0.00218037
-0.441955  0.00217885
-0.442017  0.00217806
-0.442002  0.00217644
-0.441956  0.00217525
-0.44195   0.00217359
-0.44194   0.00217195
-0.441981  0.00217069
-0.441985  0.00216904
-0.44203   0.00216784
-0.44208   0.00216676
-0.442076  0.00216511
-0.442071  0.00216347
-0.442148  0.00216322
-0.442234  0.00216329
-0.442298  0.00216258
-0.442333  0.00216122
-0.442341  0.00215959
-0.442378  0.00215826
-0.442369  0.00215665
-0.442305  0.00215596
-0.442249  0.00215505
-0.442239  0.00215344
-0.442312  0.00215304
-0.44236   0.00215197
-0.442304  0.00215107
-0.442287  0.00214952
-0.442329  0.00214833
-0.442292  0.00214705
-0.442154  0.00214987
-0.442131  0.00214837
-0.442108  0.00214688
-0.442166  0.00214607
-0.442156  0.00214449
-0.442217  0.00214377
-0.44228   0.00214307
-0.442275  0.00214147
-0.442253  0.00213998
-0.442123  0.00214232
-0.442057  0.00214175
-0.44201   0.00214067
-0.442036  0.00213922
-0.442011  0.00213777
-0.442082  0.00213734
-0.4421    0.00213583
-0.442058  0.00213466
-0.442094  0.00213339
-0.442095  0.0021318 
-0.44216   0.00213121
-0.44201   0.00213489
-0.441992  0.00213338
-0.442012  0.0021319 
-0.442023  0.00213035
-0.442047  0.00212891
-0.442055  0.00212735
-0.442052  0.00212579
-0.442072  0.00212431
-0.442077  0.00212275
-0.442125  0.00212173
-0.441832  0.00214031
-0.441842  0.00213876
-0.441757  0.00213887
-0.441776  0.00213738
-0.44177   0.00213582
-0.441788  0.00213432
-0.441822  0.00213305
-0.441811  0.00213151
-0.441813  0.00212995
-0.441842  0.00212859
-0.441598  0.00214096
-0.441605  0.00213941
-0.441403  0.00214728
-0.441372  0.00214595
-0.441329  0.00214481
-0.441367  0.00214359
-0.441362  0.00214203
-0.441387  0.00214063
-0.441462  0.00214038
-0.441446  0.00213889
-0.441429  0.00213741
-0.441372  0.00213662
-0.441394  0.0021352 
-0.441388  0.00213366
-0.441433  0.00213259
-0.441461  0.00213123
-0.441354  0.00213239
-0.441365  0.00213088
-0.44139   0.00212949
-0.44132   0.00212911
-0.441267  0.00212823
-0.441186  0.00212826
-0.44114   0.00212722
-0.441187  0.0021262 
-0.441207  0.00212477
-0.441266  0.00212405
-0.441264  0.00212253
-0.441294  0.00212123
-0.441287  0.00211972
-0.441322  0.00211849
-0.44131   0.00211701
-0.441346  0.00211581
-0.441357  0.00211433
-0.441323  0.0021131 
-0.44131   0.00211163
-0.441321  0.00211015
-0.441352  0.00210888
-0.441323  0.00210758
-0.441361  0.00210641
-0.441359  0.00210492
-0.441363  0.00210343
-0.441425  0.00210286
-0.441483  0.00210218
-0.441542  0.0021015 
-0.44153   0.00210005
-0.441525  0.00209857
-0.441548  0.00209721
-0.441599  0.00209636
-0.441662  0.00209582
-0.441633  0.00209454
-0.441578  0.0020938 
-0.44157   0.00209234
-0.441634  0.00209184
-0.441665  0.00209061
-0.441634  0.00208938
-0.441646  0.00208795
-0.44165   0.00208649
-0.441651  0.00208502
-0.441631  0.00208365
-0.441559  0.00208345
-0.441544  0.00208205
-0.441564  0.00208069
-0.441576  0.00207927
-0.441609  0.00207808
-0.441647  0.00207697
-0.441614  0.00207578
-0.44164   0.00207449
-0.441676  0.00207336
-0.441636  0.00207231
-0.441652  0.00207093
-0.441602  0.00207008
-0.441619  0.00206871
-0.441605  0.00206731
-0.441647  0.0020663 
-0.441639  0.00206488
-0.441687  0.00206403
-0.441707  0.0020627 
-0.441657  0.00206189
-0.441506  0.002066  
-0.441559  0.00206527
-0.441605  0.00206435
-0.441565  0.00206331
-0.441587  0.002062  
-0.44158   0.00206059
-0.441605  0.00205932
-0.441625  0.002058  
-0.441576  0.00205717
-0.441458  0.00205911
-0.441505  0.00205824
-0.44155   0.00205732
-0.441522  0.0020561 
-0.441517  0.0020547 
-0.441465  0.00205395
-0.441453  0.00205258
-0.441442  0.00205121
-0.441415  0.00204998
-0.441322  0.00205073
-0.441313  0.00204935
-0.441363  0.00204855
-0.441368  0.00204716
-0.441365  0.00204577
-0.441355  0.00204441
-0.441441  0.00204483
-0.441453  0.00204347
-0.441447  0.00204209
-0.44149   0.00204115
-0.441479  0.00203979
-0.441454  0.00203857
-0.441443  0.00203722
-0.44148   0.00203618
-0.441388  0.00203689
-0.441343  0.00203601
-0.441387  0.00203511
-0.441434  0.00203428
-0.44145   0.00203297
-0.441463  0.00203164
-0.441503  0.00203067
-0.441541  0.00202966
-0.441506  0.00202859
-0.44156   0.00202793
-0.441606  0.0020271 
-0.441643  0.00202608
-0.441628  0.00202478
-0.44163   0.00202342
-0.441618  0.0020221 
-0.441655  0.00202107
-0.441642  0.00201976
-0.441674  0.00201867
-0.441659  0.00201738
-0.44166   0.00201604
-0.441759  0.00201711
-0.441771  0.0020158 
-0.441785  0.0020145 
-0.441848  0.00201414
-0.441838  0.00201282
-0.441869  0.00201172
-0.441838  0.00201062
-0.441845  0.00200929
-0.441822  0.0020081 
-0.441796  0.00200693
-0.441857  0.00200653
-0.441781  0.00200662
-0.441807  0.00200546
-0.441835  0.00200433
-0.441874  0.00200338
-0.44191   0.00200238
-0.441872  0.0020014 
-0.441876  0.00200009
-0.441904  0.00199896
-0.441916  0.00199768
-0.441939  0.0019965 
-0.441944  0.0019952 
-0.441957  0.00199393
-0.441974  0.00199269
-0.442021  0.00199195
-0.441958  0.00199165
-0.44197   0.00199038
-0.442003  0.00198935
-0.442049  0.00198858
-0.442055  0.00198729
-0.442098  0.00198645
-0.442141  0.00198562
-0.442201  0.00198521
-0.442224  0.00198406
-0.442207  0.00198284
-0.442171  0.00198188
-0.442223  0.00198126
-0.442243  0.00198007
-0.442258  0.00197884
-0.442271  0.0019776 
-0.442265  0.00197632
-0.442237  0.00197524
-0.442251  0.00197401
-0.442262  0.00197276
-0.442258  0.00197148
-0.442269  0.00197024
-0.442188  0.00197064
-0.442203  0.00196942
-0.442154  0.00196877
-0.44214   0.00196755
-0.442136  0.00196628
-0.442103  0.00196529
-0.442053  0.00196466
-0.442081  0.00196361
-0.442058  0.00196248
-0.442099  0.00196163
-0.442051  0.00196095
-0.442102  0.00196037
-0.442079  0.00195924
-0.442149  0.00195924
-0.442176  0.00195816
-0.442162  0.00195695
-0.44224   0.00195726
-0.442226  0.00195606
-0.442184  0.00195527
-0.442169  0.00195407
-0.442213  0.00195332
-0.442259  0.00195261
-0.442288  0.00195159
-0.442301  0.00195038
-0.442384  0.00195091
-0.442437  0.0019504 
-0.44248   0.00194963
-0.442505  0.00194856
-0.44255   0.00194782
-0.442335  0.00195841
-0.442353  0.00195726
-0.442281  0.00195736
-0.442261  0.00195622
-0.442284  0.00195512
-0.442262  0.00195401
-0.442226  0.00195311
-0.442212  0.00195192
-0.442232  0.00195078
-0.442277  0.00195009
-0.442323  0.00194939
-0.442334  0.0019482 
-0.442289  0.00194749
-0.442316  0.00194646
-0.442354  0.0019456 
-0.442328  0.00194454
-0.442344  0.00194339
-0.442279  0.00194327
-0.442318  0.00194244
-0.4423    0.0019413 
-0.442337  0.00194043
-0.442367  0.00193944
-0.442435  0.00193941
-0.442438  0.0019382 
-0.442438  0.00193699
-0.442467  0.001936  
-0.442518  0.00193546
-0.442505  0.00193429
-0.442515  0.00193311
-0.44253   0.00193196
-0.442417  0.00193406
-0.442481  0.00193393
-0.442461  0.00193283
-0.442481  0.00193173
-0.44243   0.00193119
-0.442446  0.00193006
-0.442498  0.00192956
-0.442453  0.00192889
-0.442429  0.00192784
-0.442392  0.001927  
-0.44243   0.00192618
-0.442369  0.00192595
-0.442332  0.00192511
-0.442299  0.00192421
-0.442189  0.00192614
-0.442186  0.00192495
-0.442216  0.00192401
-0.442306  0.00192493
-0.442365  0.00192463
-0.442392  0.00192364
-0.44239   0.00192246
-0.442415  0.00192145
-0.44246   0.00192078
-0.442442  0.00191969
-0.442435  0.00191852
-0.442387  0.00191794
-0.442396  0.00191678
-0.4424    0.00191561
-0.44244   0.00191486
-0.442367  0.00191511
-0.442332  0.00191426
-0.442312  0.00191319
-0.442388  0.00191353
-0.442405  0.00191244
-0.442406  0.00191128
-0.441711  0.00203258
-0.441698  0.00203139
-0.441681  0.00203022
-0.441709  0.00202918
-0.441722  0.00202799
-0.441786  0.00202775
-0.441813  0.00202671
-0.441835  0.0020256 
-0.441777  0.00202522
-0.441743  0.00202428
-0.441737  0.00202306
-0.441761  0.00202198
-0.441746  0.00202081
-0.441783  0.00201992
-0.441713  0.00201991
-0.441673  0.00201909
-0.441678  0.00201787
-0.441679  0.00201665
-0.441666  0.00201548
-0.441702  0.00201457
-0.441688  0.0020134 
-0.441741  0.00201288
-0.44177   0.00201188
-0.441819  0.00201126
-0.44183   0.00201008
-0.441876  0.00200939
-0.441914  0.00200854
-0.441882  0.00200759
-0.441868  0.00200643
-0.441876  0.00200524
-0.4419    0.00200418
-0.441941  0.0020034 
-0.441943  0.00200221
-0.44196   0.00200109
-0.441935  0.00200005
-0.441925  0.00199888
-0.441897  0.00199789
-0.441886  0.00199673
-0.441891  0.00199554
-0.441922  0.00199459
-0.441884  0.00199377
-0.441879  0.00199259
-0.441885  0.00199141
-0.441823  0.00199121
-0.441836  0.00199007
-0.441825  0.00198892
-0.441837  0.00198778
-0.441855  0.00198668
-0.441909  0.00198624
-0.441929  0.00198517
-0.441884  0.0019845 
-0.441892  0.00198335
-0.441884  0.00198219
-0.44191   0.00198119
-0.441873  0.00198037
-0.441895  0.00197932
-0.441983  0.00198013
-0.44201   0.00197915
-0.441986  0.00197814
-0.441992  0.00197698
-0.442028  0.00197615
-0.442025  0.00197499
-0.442014  0.00197386
-0.442061  0.00197324
-0.442118  0.00197292
-0.442043  0.00197317
-0.442115  0.00197332
-0.442125  0.00197218
-0.442077  0.0019716 
-0.442144  0.00197157
-0.442165  0.00197053
-0.442201  0.00196971
-0.442199  0.00196856
-0.442175  0.00196756
-0.442221  0.00196695
-0.442185  0.00196614
-0.442196  0.00196503
-0.442246  0.0019645 
-0.442252  0.00196336
-0.442245  0.00196223
-0.442236  0.00196111
-0.442257  0.00196008
-0.442278  0.00195906
-0.442281  0.00195792
-0.442294  0.00195683
-0.442278  0.00195575
-0.442301  0.00195475
-0.442186  0.001957  
-0.442241  0.00195663
-0.442245  0.0019555 
-0.442164  0.00195605
-0.44219   0.00195509
-0.442261  0.00195525
-0.442242  0.00195422
-0.442069  0.00196075
-0.442065  0.00195962
-0.442045  0.00195859
-0.442031  0.00195751
-0.442036  0.00195639
-0.442021  0.00195532
-0.442028  0.00195421
-0.441984  0.00195357
-0.442009  0.00195261
-0.441878  0.0019559 
-0.441933  0.00195556
-0.441897  0.00195477
-0.441872  0.00195381
-0.441887  0.00195275
-0.441908  0.00195175
-0.441934  0.0019508 
-0.441969  0.00195001
-0.441977  0.00194891
-0.442022  0.00194831
-0.442039  0.00194727
-0.442021  0.00194624
-0.44204   0.00194523
-0.442071  0.00194436
-0.442116  0.00194377
-0.442187  0.00194397
-0.442198  0.0019429 
-0.442195  0.00194179
-0.442193  0.00194069
-0.442182  0.00193962
-0.442196  0.00193857
-0.442199  0.00193747
-0.442223  0.00193653
-0.442212  0.00193546
-0.442234  0.00193449
-0.4422    0.0019337 
-0.442269  0.00193385
-0.442268  0.00193275
-0.442294  0.00193183
-0.442257  0.0019311 
-0.442227  0.00193024
-0.442267  0.00192955
-0.442275  0.00192848
-0.442258  0.00192747
-0.442251  0.0019264 
-0.442281  0.00192555
-0.442289  0.00192449
-0.442283  0.00192341
-0.442253  0.00192257
-0.442213  0.00192191
-0.442226  0.00192087
-0.442291  0.00192091
-0.442255  0.00192019
-0.44223   0.00191927
-0.442215  0.00191826
-0.442209  0.00191719
-0.442205  0.00191612
-0.442211  0.00191506
-0.442183  0.00191419
-0.442192  0.00191315
-0.442218  0.00191226
-0.44221   0.00191121
-0.441897  0.00193566
-0.441919  0.0019347 
-0.441894  0.00193378
-0.441908  0.00193275
-0.441939  0.00193193
-0.441935  0.00193087
-0.441955  0.0019299 
-0.441937  0.00192891
-0.441935  0.00192784
-0.44193   0.00192678
-0.441929  0.00192572
-0.441966  0.001925  
-0.44192   0.00192449
-0.441955  0.00192376
-0.441969  0.00192275
-0.441981  0.00192172
-0.441968  0.00192071
-0.441951  0.00191972
-0.441924  0.00191885
-0.441971  0.00191835
-0.441974  0.0019173 
-0.441992  0.00191632
-0.441994  0.00191527
-0.442048  0.00191498
-0.442049  0.00191393
-0.442093  0.00191337
-0.441648  0.00196331
-0.441737  0.00196426
-0.441766  0.00196339
-0.441805  0.0019627 
-0.441872  0.00196277
-0.441895  0.00196183
-0.44187   0.00196092
-0.441853  0.00195992
-0.441813  0.00195925
-0.441787  0.00195836
-0.441761  0.00195747
-0.441746  0.00195645
-0.441741  0.00195539
-0.441741  0.00195432
-0.441708  0.00195353
-0.441741  0.00195275
-0.441773  0.00195194
-0.441792  0.00195098
-0.441835  0.00195037
-0.441818  0.00194939
-0.44178   0.00194869
-0.441783  0.00194764
-0.441768  0.00194664
-0.441841  0.00194696
-0.441818  0.00194603
-0.441841  0.0019451 
-0.441809  0.0019443 
-0.441844  0.00194357
-0.44183   0.00194257
-0.441737  0.00194378
-0.441704  0.001943  
-0.441696  0.00194196
-0.44172   0.00194106
-0.441709  0.00194004
-0.441737  0.00193919
-0.441666  0.00193942
-0.441677  0.00193841
-0.441698  0.00193748
-0.441719  0.00193655
-0.441693  0.00193568
-0.441692  0.00193464
-0.441714  0.00193372
-0.441743  0.00193291
-0.44181   0.00193303
-0.441838  0.0019322 
-0.441819  0.00193127
-0.441795  0.00193038
-0.441799  0.00192935
-0.441745  0.00192906
-0.441713  0.00192829
-0.441778  0.00192835
-0.441611  0.00193457
-0.441621  0.00193357
-0.44162   0.00193254
-0.44165   0.00193174
-0.441645  0.00193072
-0.441699  0.00193045
-0.4417    0.00192943
-0.441688  0.00192844
-0.441723  0.00192773
-0.441738  0.00192676
-0.441758  0.00192584
-0.441751  0.00192483
-0.441793  0.00192428
-0.441778  0.00192332
-0.441801  0.00192243
-0.441831  0.00192165
-0.441877  0.00192117
-0.441904  0.00192035
-0.441957  0.00192007
-0.441995  0.00191942
-0.441957  0.00191878
-0.44193   0.00191794
-0.441958  0.00191713
-0.442007  0.00191675
-0.442056  0.00191636
-0.442042  0.0019154 
-0.442047  0.00191439
-0.442052  0.00191339
-0.442037  0.00191245
-0.442001  0.00191178
-0.442015  0.00191083
-0.442036  0.00190994
-0.441996  0.00190936
-0.442028  0.00190861
-0.441941  0.00190957
-0.441929  0.0019086 
-0.441952  0.00190774
-0.441922  0.00190698
-0.441953  0.00190624
-0.441949  0.00190525
-0.441927  0.00190437
-0.441912  0.00190344
-0.441919  0.00190246
-0.441887  0.00190173
-0.441891  0.00190075
-0.441872  0.00189985
-0.441854  0.00189895
-0.441829  0.00189813
-0.441875  0.00189771
-0.441877  0.00189672
-0.44185   0.00189593
-0.441829  0.00189506
-0.441821  0.00189409
-0.441816  0.00189311
-0.441707  0.00189528
-0.441756  0.00189493
-0.441762  0.00189396
-0.441818  0.0018938 
-0.441812  0.00189283
-0.441823  0.00189188
-0.441868  0.00189145
-0.441912  0.00189097
-0.441927  0.00189005
-0.441946  0.00188917
-0.441966  0.0018883 
-0.441932  0.00188765
-0.441925  0.00188668
-0.441963  0.0018861 
-0.441953  0.00188515
-0.441975  0.00188431
-0.441978  0.00188334
-0.441943  0.00188269
-0.441914  0.00188196
-0.441915  0.00188099
-0.441932  0.00188009
-0.441919  0.00187917
-0.441895  0.00187836
-0.441883  0.00187743
-0.44186   0.00187661
-0.441859  0.00187565
-0.44187   0.00187472
-0.441869  0.00187376
-0.44183   0.00187321
-0.441783  0.00187284
-0.441789  0.00187189
-0.441779  0.00187096
-0.441793  0.00187005
-0.441844  0.00186982
-0.441862  0.00186895
-0.44185   0.00186803
-0.441868  0.00186717
-0.441855  0.00186627
-0.441747  0.00186844
-0.441744  0.00186749
-0.441777  0.00186683
-0.441748  0.00186611
-0.441763  0.00186523
-0.441795  0.00186455
-0.441877  0.00186541
-0.441873  0.00186446
-0.44189   0.00186359
-0.441856  0.00186294
-0.441913  0.00186286
-0.44193   0.001862  
-0.441929  0.00186105
-0.441923  0.00186012
-0.441875  0.00185979
-0.441869  0.00185886
-0.441805  0.00185902
-0.441785  0.0018582 
-0.441717  0.00185851
-0.441717  0.00185758
-0.441705  0.00185668
-0.441731  0.00185593
-0.441747  0.00185507
-0.441708  0.00185456
-0.44169   0.0018537 
-0.441713  0.00185291
-0.441703  0.00185201
-0.441726  0.00185123
-0.441665  0.0018513 
-0.4417    0.0018507 
-0.441775  0.00185128
-0.44185   0.00185188
-0.441857  0.00185097
-0.441795  0.0018511 
-0.441827  0.00185046
-0.441878  0.00185024
-0.441909  0.00184957
-0.441959  0.00184931
-0.441941  0.00184847
-0.44194   0.00184754
-0.441921  0.00184673
-0.441964  0.00184632
-0.442032  0.00184665
-0.442088  0.00184658
-0.442063  0.00184583
-0.442038  0.00184509
-0.442077  0.0018446 
-0.442121  0.0018442 
-0.442126  0.00184329
-0.442149  0.00184251
-0.442233  0.00184352
-0.442233  0.0018426 
-0.442211  0.00184182
-0.442158  0.00184168
-0.442157  0.00184076
-0.442112  0.00184041
-0.442156  0.00184004
-0.442188  0.0018394 
-0.442225  0.00183886
-0.442111  0.00184144
-0.442169  0.00184144
-0.442118  0.00184124
-0.442142  0.00184049
-0.442127  0.00183964
-0.442184  0.00183961
-0.442198  0.00183875
-0.442249  0.00183855
-0.442298  0.0018383 
-0.442305  0.00183741
-0.442263  0.00183698
-0.442249  0.00183613
-0.442262  0.00183527
-0.442275  0.00183442
-0.44227   0.00183353
-0.442269  0.00183263
-0.442254  0.00183179
-0.442267  0.00183095
-0.442252  0.00183011
-0.44224   0.00182925
-0.442248  0.00182837
-0.442203  0.00182802
-0.442212  0.00182715
-0.442248  0.00182661
